epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,33792.6,0.76989,0.7013,1.16578,0.87709,0.77121,0.8069,0.849,0.77265,0.71178,0.68583,0.67988,1.16719,0.00715761,0.00715761,0.00715761
110,34095.6,0.77117,0.70804,1.16717,0.87993,0.76978,0.80722,0.84906,0.773,0.71198,0.6859,0.67942,1.16733,0.00711059,0.00711059,0.00711059
111,34399.1,0.76903,0.69528,1.16439,0.88287,0.76755,0.80684,0.84894,0.77258,0.71172,0.68595,0.67993,1.16745,0.00706335,0.00706335,0.00706335
112,34702.8,0.77006,0.70044,1.16445,0.88044,0.76933,0.807,0.84905,0.77219,0.71165,0.68582,0.67963,1.16724,0.00701588,0.00701588,0.00701588
113,35005.4,0.76729,0.69363,1.1622,0.88177,0.76896,0.80725,0.84929,0.77221,0.71185,0.68585,0.67909,1.16712,0.0069682,0.0069682,0.0069682
114,35308.5,0.76543,0.69101,1.16204,0.87698,0.77078,0.80662,0.84902,0.77189,0.7117,0.68607,0.67938,1.16732,0.00692031,0.00692031,0.00692031
115,35612,0.76584,0.6932,1.15828,0.88413,0.76794,0.80724,0.84911,0.77211,0.71204,0.68548,0.67861,1.16668,0.00687222,0.00687222,0.00687222
116,35914.2,0.76213,0.69107,1.16075,0.88579,0.76652,0.80679,0.84927,0.77206,0.71235,0.68529,0.67759,1.16642,0.00682392,0.00682392,0.00682392
117,36217.9,0.76091,0.68974,1.1576,0.88396,0.76812,0.80721,0.84978,0.77265,0.71265,0.68506,0.67672,1.16606,0.00677543,0.00677543,0.00677543
118,36521.9,0.76628,0.69289,1.1615,0.88303,0.76937,0.8078,0.85006,0.7732,0.7128,0.68503,0.67592,1.16601,0.00672675,0.00672675,0.00672675
119,36825.2,0.76559,0.69542,1.16314,0.8782,0.77152,0.80712,0.85018,0.77333,0.71296,0.68495,0.67523,1.16596,0.00667789,0.00667789,0.00667789
120,37127.9,0.76582,0.69562,1.16374,0.87984,0.77017,0.80692,0.85002,0.77323,0.71298,0.68487,0.675,1.16569,0.00662885,0.00662885,0.00662885
121,37430.3,0.75889,0.68421,1.15671,0.87581,0.77381,0.80762,0.8501,0.77261,0.71299,0.685,0.67485,1.16578,0.00657963,0.00657963,0.00657963
122,37732.4,0.76233,0.68582,1.15791,0.87769,0.77376,0.80837,0.85034,0.77199,0.71292,0.68472,0.67328,1.16548,0.00653025,0.00653025,0.00653025
123,38034.1,0.76327,0.6871,1.16217,0.87696,0.77474,0.80888,0.85053,0.7732,0.71328,0.68462,0.67245,1.16534,0.00648071,0.00648071,0.00648071
124,38335.8,0.76191,0.68414,1.15995,0.8759,0.775,0.80843,0.85036,0.77301,0.71323,0.68473,0.6717,1.16529,0.00643101,0.00643101,0.00643101
125,38637.7,0.75814,0.68134,1.15767,0.87481,0.77608,0.80874,0.85021,0.77365,0.71345,0.68478,0.67067,1.16539,0.00638115,0.00638115,0.00638115
126,38938.8,0.75785,0.68369,1.15688,0.87311,0.77721,0.80864,0.85047,0.77368,0.71356,0.68456,0.67002,1.16511,0.00633115,0.00633115,0.00633115
127,39240.3,0.75821,0.679,1.15347,0.87285,0.77798,0.80927,0.85078,0.774,0.7139,0.68396,0.66924,1.16455,0.00628101,0.00628101,0.00628101
128,39541.7,0.75062,0.67404,1.15207,0.87354,0.77801,0.80965,0.8508,0.77461,0.71415,0.68387,0.66861,1.16457,0.00623074,0.00623074,0.00623074
129,39843.9,0.75608,0.68018,1.15635,0.87338,0.77754,0.80929,0.85097,0.77499,0.71421,0.68377,0.66871,1.16448,0.00618034,0.00618034,0.00618034
130,40145.4,0.75373,0.67159,1.15434,0.87169,0.7789,0.80964,0.85134,0.77527,0.71455,0.68334,0.66729,1.16411,0.00612981,0.00612981,0.00612981
131,40447.2,0.75507,0.67487,1.15559,0.87026,0.77995,0.80965,0.85198,0.775,0.71467,0.68303,0.66688,1.16381,0.00607916,0.00607916,0.00607916
132,40748.9,0.75317,0.67344,1.15167,0.87219,0.77916,0.80983,0.85163,0.77512,0.71484,0.6828,0.66686,1.16353,0.0060284,0.0060284,0.0060284
133,41051.5,0.75344,0.67232,1.1532,0.87314,0.7796,0.81062,0.852,0.77499,0.71521,0.68245,0.66634,1.16316,0.00597754,0.00597754,0.00597754
134,41354.3,0.75116,0.67027,1.15109,0.87065,0.78109,0.8107,0.85193,0.77626,0.71513,0.68209,0.66588,1.1627,0.00592657,0.00592657,0.00592657
135,41657.2,0.74715,0.66445,1.14836,0.86989,0.7814,0.81055,0.85179,0.77636,0.71534,0.68179,0.66549,1.1625,0.00587551,0.00587551,0.00587551
136,41960,0.75098,0.666,1.14937,0.86947,0.78067,0.81008,0.85169,0.77617,0.71523,0.68174,0.6656,1.16245,0.00582435,0.00582435,0.00582435
137,42262.3,0.75073,0.664,1.14969,0.86883,0.78172,0.81054,0.8518,0.77661,0.71524,0.68159,0.66508,1.16243,0.00577311,0.00577311,0.00577311
138,42564.8,0.7465,0.66092,1.14747,0.87,0.78162,0.81107,0.85177,0.77601,0.71563,0.68128,0.66385,1.16219,0.00572179,0.00572179,0.00572179
139,42868.2,0.7472,0.66233,1.14797,0.86977,0.78266,0.81177,0.85155,0.77645,0.71559,0.68094,0.66315,1.16193,0.0056704,0.0056704,0.0056704
140,43170.5,0.74242,0.65914,1.14301,0.87069,0.78152,0.81125,0.85141,0.77553,0.71516,0.68091,0.66349,1.16186,0.00561894,0.00561894,0.00561894
141,43473.4,0.7484,0.66546,1.15003,0.86844,0.78265,0.81095,0.85137,0.7761,0.71558,0.68083,0.6634,1.16186,0.00556742,0.00556742,0.00556742
142,43777.5,0.7417,0.65758,1.14529,0.87492,0.77896,0.81127,0.85148,0.77589,0.71528,0.681,0.66372,1.16206,0.00551584,0.00551584,0.00551584
143,44080.3,0.74021,0.65289,1.14234,0.87256,0.78069,0.81114,0.85154,0.77561,0.7154,0.68089,0.66373,1.16186,0.00546421,0.00546421,0.00546421
144,44383.2,0.74401,0.6562,1.14493,0.87179,0.78064,0.81087,0.85136,0.77549,0.7154,0.68116,0.66383,1.16194,0.00541253,0.00541253,0.00541253
145,44685.9,0.73859,0.65095,1.13861,0.87166,0.78122,0.81123,0.85134,0.77589,0.71558,0.68074,0.66307,1.16157,0.00536081,0.00536081,0.00536081
146,44987.5,0.73986,0.65314,1.14202,0.87147,0.78253,0.81212,0.8513,0.77556,0.71586,0.68027,0.66242,1.16111,0.00530906,0.00530906,0.00530906
147,45289.4,0.73814,0.64664,1.14036,0.87237,0.78175,0.81193,0.85135,0.7759,0.7162,0.67982,0.66181,1.16068,0.00525728,0.00525728,0.00525728
148,45592.8,0.73796,0.65141,1.1427,0.87473,0.78058,0.8121,0.85174,0.7765,0.71648,0.67993,0.66153,1.16067,0.00520548,0.00520548,0.00520548
149,45895.8,0.7339,0.64242,1.1362,0.8779,0.77842,0.8119,0.85205,0.77673,0.71681,0.6799,0.66071,1.16071,0.00515366,0.00515366,0.00515366
150,46203.2,0.73217,0.64484,1.13711,0.87772,0.7787,0.81207,0.85238,0.7771,0.71696,0.67994,0.6594,1.16052,0.00510184,0.00510184,0.00510184
151,46510,0.73019,0.64257,1.13399,0.87658,0.78043,0.81279,0.85246,0.77744,0.7172,0.67977,0.65844,1.16047,0.00505,0.00505,0.00505
152,46820,0.73349,0.64408,1.13551,0.88013,0.77944,0.81343,0.85295,0.77728,0.71762,0.6794,0.65762,1.16014,0.00499816,0.00499816,0.00499816
153,47153,0.72956,0.63868,1.13294,0.87684,0.78144,0.81361,0.85291,0.77732,0.71771,0.67934,0.65703,1.16011,0.00494634,0.00494634,0.00494634
154,47490.9,0.73008,0.63849,1.13359,0.87525,0.78247,0.81375,0.8529,0.77797,0.71787,0.67893,0.65685,1.15988,0.00489452,0.00489452,0.00489452
155,47827,0.72746,0.63321,1.13557,0.87776,0.78174,0.81433,0.85281,0.77867,0.71844,0.67846,0.65615,1.15952,0.00484272,0.00484272,0.00484272
156,48163.6,0.72769,0.63639,1.13349,0.87542,0.78287,0.81435,0.85315,0.77905,0.71859,0.67796,0.65546,1.15913,0.00479094,0.00479094,0.00479094
157,48495.5,0.72618,0.6307,1.13092,0.87814,0.78151,0.81458,0.85326,0.77918,0.71886,0.67761,0.6543,1.1589,0.00473919,0.00473919,0.00473919
