epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,48283.6,0.70197,0.58735,1.02635,0.88969,0.78844,0.82513,0.85974,0.79588,0.73663,0.6314,0.59913,1.01063,0.00541253,0.00541253,0.00541253
145,48601.5,0.70134,0.58349,1.02381,0.89295,0.7869,0.82525,0.85987,0.79537,0.73649,0.63115,0.59902,1.01038,0.00536081,0.00536081,0.00536081
146,48919.1,0.70341,0.58382,1.02773,0.89322,0.7876,0.82579,0.85991,0.7951,0.73632,0.63113,0.59872,1.01041,0.00530906,0.00530906,0.00530906
147,49235.8,0.70199,0.57895,1.02715,0.89349,0.78703,0.8255,0.85992,0.79509,0.73664,0.631,0.59832,1.01043,0.00525728,0.00525728,0.00525728
148,49554.2,0.70224,0.58196,1.02877,0.89446,0.7864,0.82551,0.85996,0.79548,0.73671,0.63086,0.59788,1.01026,0.00520548,0.00520548,0.00520548
149,49872.3,0.69765,0.57838,1.0237,0.89219,0.78825,0.82589,0.86026,0.79562,0.73703,0.63056,0.59729,1.01006,0.00515366,0.00515366,0.00515366
150,50190.5,0.696,0.58005,1.02389,0.89334,0.78773,0.82591,0.86051,0.79567,0.73708,0.63034,0.59649,1.00988,0.00510184,0.00510184,0.00510184
151,50506.4,0.69605,0.57512,1.02043,0.89349,0.78816,0.82615,0.86074,0.79588,0.73743,0.6299,0.59611,1.00946,0.00505,0.00505,0.00505
152,50825.4,0.6974,0.5786,1.02342,0.89382,0.78814,0.82632,0.86073,0.79645,0.73766,0.62955,0.59604,1.0092,0.00499816,0.00499816,0.00499816
153,51141.9,0.69473,0.57624,1.02114,0.89095,0.78991,0.82624,0.86056,0.79639,0.73761,0.62921,0.59625,1.009,0.00494634,0.00494634,0.00494634
154,51459.1,0.69507,0.57327,1.02212,0.89158,0.78977,0.82626,0.86019,0.79662,0.73764,0.62913,0.59701,1.00893,0.00489452,0.00489452,0.00489452
155,51777.8,0.69199,0.57061,1.0228,0.89287,0.7889,0.82617,0.86012,0.79645,0.73765,0.62906,0.59721,1.00909,0.00484272,0.00484272,0.00484272
156,52094.1,0.69087,0.57129,1.02235,0.89557,0.78717,0.82604,0.86048,0.79646,0.73791,0.62901,0.59696,1.00908,0.00479094,0.00479094,0.00479094
157,52412.6,0.68678,0.56395,1.01795,0.89864,0.785,0.82599,0.8605,0.79681,0.73799,0.62877,0.59665,1.00896,0.00473919,0.00473919,0.00473919
