epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,9951.86,0.8646,0.81496,1.10395,0.92809,0.86455,0.89219,0.9216,0.83915,0.76927,0.66248,0.48423,1.00302,0.00756976,0.00756976,0.00756976
101,10049,0.85448,0.79994,1.09954,0.92745,0.86436,0.89182,0.92122,0.83994,0.76871,0.66161,0.48384,1.00223,0.007525,0.007525,0.007525
102,10145.9,0.85881,0.79966,1.09766,0.92744,0.86522,0.89228,0.92133,0.8377,0.76889,0.66146,0.48332,1.00221,0.00747997,0.00747997,0.00747997
103,10242.8,0.84689,0.791,1.0935,0.92705,0.86361,0.89122,0.92167,0.83706,0.76979,0.66136,0.48235,1.00215,0.00743468,0.00743468,0.00743468
104,10339.7,0.84262,0.79287,1.09344,0.92818,0.86587,0.89295,0.92165,0.83783,0.76967,0.66087,0.48257,1.0017,0.00738913,0.00738913,0.00738913
105,10435.2,0.84452,0.79287,1.09155,0.93168,0.86399,0.89346,0.92182,0.83797,0.77012,0.66066,0.48161,1.00157,0.00734332,0.00734332,0.00734332
106,10530.9,0.84324,0.78799,1.09301,0.93287,0.86283,0.89347,0.92185,0.83696,0.77039,0.65997,0.48118,1.00089,0.00729725,0.00729725,0.00729725
107,10626.2,0.84705,0.80284,1.09452,0.93203,0.86174,0.89257,0.92216,0.83704,0.77088,0.65943,0.48114,1.00059,0.00725094,0.00725094,0.00725094
108,10721.7,0.84357,0.78211,1.09375,0.9331,0.86125,0.89285,0.9224,0.83713,0.77096,0.65935,0.48055,1.00048,0.00720439,0.00720439,0.00720439
109,10816.4,0.84626,0.7835,1.09519,0.93331,0.86289,0.89381,0.92269,0.83812,0.77137,0.65965,0.4804,1.00077,0.00715761,0.00715761,0.00715761
110,10910.5,0.84112,0.78711,1.09207,0.93337,0.86305,0.89397,0.9232,0.83791,0.77102,0.65944,0.47904,1.00063,0.00711059,0.00711059,0.00711059
111,11003.5,0.8353,0.78009,1.09076,0.9332,0.86312,0.89397,0.92344,0.83733,0.77129,0.6588,0.47874,1.00035,0.00706335,0.00706335,0.00706335
112,11094.4,0.83956,0.77715,1.08875,0.93244,0.86315,0.89367,0.92363,0.83802,0.77127,0.65832,0.47815,0.99991,0.00701588,0.00701588,0.00701588
113,11184.9,0.8321,0.77751,1.08644,0.93368,0.86324,0.89431,0.92388,0.83741,0.77102,0.65762,0.47743,0.99941,0.0069682,0.0069682,0.0069682
114,11273.4,0.83319,0.77226,1.0853,0.93286,0.86246,0.89352,0.92393,0.83818,0.77132,0.65689,0.47629,0.99881,0.00692031,0.00692031,0.00692031
115,11362.7,0.83086,0.76695,1.08298,0.93125,0.86243,0.89278,0.92432,0.83691,0.77152,0.65646,0.47587,0.99831,0.00687222,0.00687222,0.00687222
116,11455.3,0.83572,0.77708,1.08582,0.93201,0.86213,0.89291,0.92463,0.83589,0.77213,0.65574,0.47523,0.9975,0.00682392,0.00682392,0.00682392
117,11547.2,0.83352,0.76599,1.08472,0.93322,0.86151,0.89315,0.9247,0.83602,0.77165,0.65564,0.47518,0.99704,0.00677543,0.00677543,0.00677543
118,11638.1,0.82859,0.75936,1.07904,0.93647,0.86115,0.89438,0.92493,0.83733,0.77238,0.65556,0.47492,0.99711,0.00672675,0.00672675,0.00672675
119,11729.1,0.82799,0.7564,1.08369,0.94063,0.85848,0.89462,0.92486,0.83521,0.77184,0.65524,0.47482,0.99689,0.00667789,0.00667789,0.00667789
120,11819.1,0.82389,0.75843,1.08342,0.93356,0.86184,0.89352,0.92498,0.83542,0.77224,0.65504,0.47464,0.99662,0.00662885,0.00662885,0.00662885
121,11906.6,0.82851,0.7558,1.08238,0.93473,0.86078,0.89344,0.92505,0.83662,0.77256,0.65526,0.47444,0.99667,0.00657963,0.00657963,0.00657963
122,11992.1,0.81732,0.75142,1.07561,0.93252,0.86323,0.89374,0.92515,0.83736,0.77231,0.6556,0.47426,0.99668,0.00653025,0.00653025,0.00653025
123,12078.2,0.82392,0.7593,1.08042,0.93301,0.86338,0.89407,0.92566,0.83702,0.7721,0.65556,0.47394,0.99701,0.00648071,0.00648071,0.00648071
124,12164,0.81932,0.75148,1.08099,0.93269,0.86298,0.89374,0.92568,0.83777,0.77235,0.65577,0.47386,0.99705,0.00643101,0.00643101,0.00643101
125,12250.1,0.817,0.7404,1.07286,0.93355,0.86388,0.89455,0.92589,0.83836,0.77244,0.65575,0.47281,0.99713,0.00638115,0.00638115,0.00638115
126,12335.7,0.81551,0.73899,1.07419,0.9352,0.86217,0.89439,0.92562,0.8406,0.77274,0.65577,0.47273,0.9973,0.00633115,0.00633115,0.00633115
127,12421.5,0.81815,0.74771,1.077,0.93569,0.86193,0.89447,0.92617,0.84157,0.77406,0.65535,0.47229,0.99698,0.00628101,0.00628101,0.00628101
128,12507.2,0.81408,0.74238,1.07171,0.93499,0.86301,0.89474,0.926,0.84249,0.77412,0.65546,0.47131,0.99705,0.00623074,0.00623074,0.00623074
129,12592.7,0.80837,0.732,1.06784,0.93548,0.86318,0.89499,0.92621,0.84118,0.77341,0.65531,0.47088,0.99704,0.00618034,0.00618034,0.00618034
130,12688.5,0.80975,0.73261,1.06962,0.93671,0.86401,0.89598,0.92638,0.84188,0.77384,0.65539,0.47063,0.99706,0.00612981,0.00612981,0.00612981
131,12786.3,0.80261,0.7306,1.06696,0.93728,0.86379,0.89606,0.92642,0.84158,0.77374,0.65496,0.47016,0.99687,0.00607916,0.00607916,0.00607916
132,12883.8,0.81025,0.73605,1.07021,0.93689,0.86407,0.89602,0.92642,0.84044,0.77388,0.65502,0.47007,0.99696,0.0060284,0.0060284,0.0060284
133,12981.7,0.80499,0.73166,1.06803,0.93973,0.86514,0.89787,0.92579,0.8396,0.77364,0.65468,0.46943,0.99688,0.00597754,0.00597754,0.00597754
134,13078.9,0.80337,0.7297,1.06909,0.93954,0.86555,0.89803,0.92569,0.84026,0.7734,0.65451,0.46919,0.99687,0.00592657,0.00592657,0.00592657
135,13176.6,0.79718,0.72199,1.06669,0.9379,0.86554,0.89731,0.92571,0.83958,0.77317,0.6547,0.46913,0.99695,0.00587551,0.00587551,0.00587551
136,13274.8,0.80238,0.71992,1.07051,0.94213,0.86216,0.89725,0.92572,0.83916,0.77343,0.65507,0.46936,0.99727,0.00582435,0.00582435,0.00582435
137,13372.9,0.79953,0.71737,1.06434,0.93742,0.86516,0.89692,0.92576,0.84271,0.77421,0.65494,0.46882,0.99721,0.00577311,0.00577311,0.00577311
138,13470.9,0.79514,0.70777,1.06109,0.94085,0.86278,0.89712,0.92541,0.8421,0.77445,0.65498,0.46855,0.99734,0.00572179,0.00572179,0.00572179
139,13568.8,0.79428,0.71372,1.06267,0.93362,0.86708,0.89636,0.92568,0.84252,0.77494,0.65466,0.46837,0.99724,0.0056704,0.0056704,0.0056704
140,13666.7,0.7961,0.70889,1.06321,0.94051,0.86356,0.89744,0.92588,0.84266,0.77563,0.65474,0.46823,0.99724,0.00561894,0.00561894,0.00561894
141,13765,0.78317,0.70059,1.05867,0.93139,0.86825,0.89605,0.92603,0.84155,0.77499,0.65489,0.46769,0.9973,0.00556742,0.00556742,0.00556742
142,13863.1,0.79862,0.71178,1.06454,0.93041,0.86878,0.89587,0.92576,0.84128,0.77548,0.65479,0.46686,0.99723,0.00551584,0.00551584,0.00551584
143,13961.4,0.78717,0.69979,1.05789,0.9254,0.87567,0.89747,0.92592,0.84142,0.77554,0.6545,0.46583,0.99694,0.00546421,0.00546421,0.00546421
144,14060.2,0.78519,0.70147,1.05789,0.93061,0.87071,0.89711,0.92615,0.84058,0.77516,0.65432,0.4656,0.9967,0.00541253,0.00541253,0.00541253
145,14158.3,0.79392,0.71618,1.0634,0.93387,0.86933,0.89775,0.92627,0.84111,0.77589,0.65446,0.46461,0.99677,0.00536081,0.00536081,0.00536081
