epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,25647.2,0.74858,0.65227,1.03721,0.88775,0.77221,0.81123,0.85181,0.78754,0.72633,0.64699,0.63307,0.9968,0.00756976,0.00756976,0.00756976
101,25903,0.74445,0.64689,1.03616,0.88896,0.77173,0.81135,0.85192,0.78795,0.72654,0.64664,0.63302,0.99665,0.007525,0.007525,0.007525
102,26158.3,0.74283,0.65002,1.03303,0.8902,0.77116,0.81141,0.85232,0.78839,0.72695,0.64645,0.63192,0.99639,0.00747997,0.00747997,0.00747997
103,26415.3,0.74483,0.64674,1.03496,0.88913,0.77181,0.8112,0.8524,0.78846,0.72708,0.64638,0.63239,0.99624,0.00743468,0.00743468,0.00743468
104,26671.3,0.74027,0.64284,1.03395,0.8874,0.77299,0.8113,0.85265,0.78815,0.72718,0.64646,0.63208,0.99626,0.00738913,0.00738913,0.00738913
105,26929.1,0.73821,0.63956,1.03295,0.88974,0.77183,0.81145,0.85266,0.78728,0.72709,0.64616,0.63151,0.99618,0.00734332,0.00734332,0.00734332
106,27184.1,0.73985,0.6421,1.03311,0.88825,0.77269,0.81158,0.8527,0.78674,0.72711,0.64609,0.63117,0.9963,0.00729725,0.00729725,0.00729725
107,27441,0.74149,0.64579,1.03534,0.8857,0.77416,0.81147,0.85264,0.78758,0.72699,0.646,0.63104,0.99631,0.00725094,0.00725094,0.00725094
108,27696.1,0.73884,0.642,1.03169,0.88349,0.77571,0.81156,0.85245,0.78728,0.72709,0.64604,0.63101,0.99627,0.00720439,0.00720439,0.00720439
109,27953.1,0.73397,0.6329,1.03008,0.88292,0.77697,0.81219,0.85262,0.78705,0.72732,0.64613,0.63051,0.99635,0.00715761,0.00715761,0.00715761
110,28206.5,0.73798,0.63928,1.03321,0.88151,0.77823,0.81232,0.85258,0.78725,0.72746,0.64575,0.63011,0.99603,0.00711059,0.00711059,0.00711059
111,28463.2,0.73402,0.63366,1.03145,0.88309,0.77648,0.81199,0.85237,0.78668,0.72727,0.64552,0.62984,0.99585,0.00706335,0.00706335,0.00706335
112,28719,0.73867,0.63481,1.0318,0.88444,0.77662,0.81262,0.85233,0.78628,0.72727,0.64582,0.62996,0.99611,0.00701588,0.00701588,0.00701588
113,28976.3,0.73449,0.63305,1.02991,0.88259,0.7782,0.81292,0.85241,0.78629,0.72719,0.64609,0.62977,0.99629,0.0069682,0.0069682,0.0069682
114,29231.2,0.73261,0.62894,1.02845,0.88252,0.77752,0.81252,0.85245,0.7862,0.72735,0.64601,0.62996,0.9961,0.00692031,0.00692031,0.00692031
115,29488.4,0.73242,0.63107,1.02764,0.87883,0.77987,0.81247,0.8527,0.78643,0.7278,0.64566,0.62972,0.99587,0.00687222,0.00687222,0.00687222
116,29744.3,0.72951,0.63009,1.02708,0.8798,0.77914,0.81248,0.85276,0.78706,0.72803,0.64555,0.62926,0.99575,0.00682392,0.00682392,0.00682392
117,30001.5,0.73091,0.63204,1.02691,0.8846,0.77773,0.8137,0.85287,0.78785,0.72824,0.64534,0.62848,0.99544,0.00677543,0.00677543,0.00677543
118,30255.2,0.72991,0.63182,1.02851,0.88314,0.77967,0.81455,0.8532,0.78842,0.72865,0.6451,0.62766,0.99524,0.00672675,0.00672675,0.00672675
119,30515.3,0.73178,0.63005,1.02816,0.88365,0.77969,0.81463,0.85331,0.78856,0.72882,0.6448,0.62781,0.99505,0.00667789,0.00667789,0.00667789
120,30771.2,0.73115,0.63085,1.02948,0.88268,0.78011,0.81437,0.85332,0.78849,0.72867,0.6445,0.62767,0.99482,0.00662885,0.00662885,0.00662885
121,31027.6,0.72878,0.62395,1.02693,0.88221,0.78128,0.81503,0.85306,0.78843,0.72859,0.64453,0.62758,0.99489,0.00657963,0.00657963,0.00657963
122,31307.6,0.73113,0.62522,1.02798,0.88306,0.78094,0.8151,0.85308,0.78882,0.72866,0.64416,0.62716,0.99458,0.00653025,0.00653025,0.00653025
123,31593,0.7299,0.62622,1.0271,0.88374,0.77995,0.81472,0.85264,0.78852,0.72828,0.64415,0.62763,0.99452,0.00648071,0.00648071,0.00648071
124,31880.8,0.72663,0.62297,1.02757,0.88441,0.77898,0.81428,0.85252,0.78811,0.72811,0.64412,0.62815,0.99445,0.00643101,0.00643101,0.00643101
125,32167.3,0.72237,0.61693,1.02293,0.88302,0.7791,0.81377,0.85237,0.78809,0.72783,0.64437,0.62901,0.99451,0.00638115,0.00638115,0.00638115
126,32453.9,0.72253,0.61871,1.02428,0.88458,0.77829,0.81396,0.8522,0.78831,0.72787,0.64423,0.62924,0.99434,0.00633115,0.00633115,0.00633115
127,32740.8,0.7244,0.61625,1.02252,0.88433,0.77895,0.81421,0.85215,0.78845,0.72822,0.64401,0.62886,0.99397,0.00628101,0.00628101,0.00628101
128,33027.2,0.71745,0.61175,1.0198,0.88766,0.77696,0.8143,0.85209,0.7883,0.72844,0.64393,0.62955,0.99379,0.00623074,0.00623074,0.00623074
129,33317.2,0.72084,0.61593,1.02423,0.88454,0.77873,0.81408,0.8521,0.78922,0.72865,0.64358,0.62859,0.99342,0.00618034,0.00618034,0.00618034
130,33604.7,0.7206,0.61628,1.02175,0.88676,0.77856,0.81502,0.85278,0.78944,0.72913,0.64307,0.62693,0.99312,0.00612981,0.00612981,0.00612981
131,33892,0.72085,0.61644,1.02178,0.88685,0.7784,0.81495,0.85299,0.78982,0.72945,0.64285,0.62607,0.99293,0.00607916,0.00607916,0.00607916
132,34179.4,0.7184,0.61116,1.0196,0.88819,0.77756,0.81492,0.85267,0.79007,0.72936,0.64316,0.62641,0.99317,0.0060284,0.0060284,0.0060284
133,34467.5,0.72216,0.61566,1.02341,0.88994,0.7767,0.81503,0.85257,0.7895,0.72929,0.64307,0.62671,0.99309,0.00597754,0.00597754,0.00597754
134,34756.5,0.71697,0.61177,1.02059,0.89118,0.77612,0.81519,0.85247,0.78987,0.72923,0.64315,0.62693,0.99319,0.00592657,0.00592657,0.00592657
135,35044.2,0.71478,0.60491,1.01773,0.89038,0.77622,0.81513,0.85211,0.79012,0.72896,0.64294,0.62751,0.99295,0.00587551,0.00587551,0.00587551
136,35332.4,0.71662,0.60679,1.01973,0.88884,0.77784,0.81549,0.85264,0.79025,0.72918,0.64221,0.62753,0.99243,0.00582435,0.00582435,0.00582435
137,35622,0.71597,0.60652,1.02037,0.8872,0.7793,0.81583,0.85274,0.79039,0.72927,0.64192,0.62764,0.99227,0.00577311,0.00577311,0.00577311
138,35909.9,0.70969,0.60374,1.01643,0.88738,0.77905,0.81581,0.85294,0.78976,0.72938,0.6417,0.62693,0.99208,0.00572179,0.00572179,0.00572179
139,36199.3,0.71366,0.60571,1.01754,0.88537,0.78035,0.81574,0.85261,0.78995,0.7296,0.64163,0.62687,0.99206,0.0056704,0.0056704,0.0056704
140,36488.6,0.70668,0.59942,1.01576,0.88469,0.78018,0.81525,0.85246,0.78965,0.72948,0.64182,0.62738,0.99221,0.00561894,0.00561894,0.00561894
141,36776.9,0.71412,0.60515,1.01761,0.8855,0.7795,0.81518,0.85269,0.79003,0.72961,0.64172,0.62672,0.99198,0.00556742,0.00556742,0.00556742
